img_id,img_label,xmin,ymin,xmax,ymax
445,2,367,402,424,456
445,2,423,408,453,431
445,2,531,397,566,430
445,2,600,395,641,434
445,2,610,402,663,447
446,1,435,62,506,176
446,1,540,40,561,67
446,1,615,45,666,129
446,1,716,83,835,229
446,2,96,3,855,659
447,1,0,116,548,602
447,2,26,519,714,757
447,2,276,741,609,928
448,1,195,245,278,471
448,1,0,387,78,681
448,1,209,246,242,309
448,1,295,262,321,339
448,1,327,258,363,350
448,1,360,262,451,452
448,1,366,258,398,304
448,1,452,266,478,305
448,1,496,265,508,287
448,1,687,271,744,431
448,1,726,268,759,330
448,1,763,266,813,386
448,1,831,266,886,380
448,1,876,267,927,393
448,1,920,266,965,381
448,1,974,263,1023,461
448,2,451,275,689,359
449,2,76,236,938,632
449,1,764,87,1022,738
450,1,203,60,501,898
450,1,449,517,542,846
450,2,0,351,261,557
450,2,135,508,682,727
450,2,235,408,555,531
450,2,419,631,682,823
450,2,426,538,682,657
450,2,466,430,682,501
451,1,602,19,996,560
451,2,316,10,749,252
451,1,402,56,419,88
451,1,430,0,474,51
451,1,501,0,544,48
451,1,511,22,540,51
451,1,698,156,736,187
452,1,7,124,136,625
452,2,445,227,993,671
452,2,146,222,646,423
453,1,15,314,44,373
453,1,601,326,643,473
453,2,464,321,487,337
453,2,480,319,490,327
453,2,498,321,510,328
453,2,506,322,524,340
453,2,515,312,520,321
453,2,532,317,542,321
454,2,34,41,980,574
454,1,230,209,268,245
454,1,301,185,315,211
454,1,320,181,346,211
454,2,0,329,115,418
454,2,0,502,157,575
454,2,58,275,85,283
454,2,82,264,108,280
454,2,314,0,1023,258
454,2,664,35,1019,126
454,2,844,8,1020,78
454,2,863,0,1020,22
455,1,901,108,979,314
455,2,37,36,983,613
455,2,707,10,860,64
455,2,865,6,1017,69
456,2,105,227,965,533
456,1,88,260,190,495
456,1,225,265,257,350
456,1,321,140,460,320
456,1,339,145,411,261
456,1,426,136,531,338
456,1,452,152,480,209
456,1,506,162,539,200
456,1,506,229,575,368
456,1,528,147,577,235
456,1,535,224,620,373
456,1,549,161,629,248
456,1,588,198,633,256
456,1,597,227,688,373
456,1,656,216,734,360
456,1,706,234,730,256
456,1,722,204,808,364
456,1,794,211,866,350
456,1,832,208,908,337
456,1,967,260,1023,339
457,1,659,117,862,681
457,2,74,231,779,690
457,2,0,161,478,502
457,2,347,215,379,229
457,2,362,209,385,225
457,2,367,208,456,240
457,2,451,204,474,217
457,2,476,213,512,228
457,2,512,212,547,224
457,2,537,200,686,242
457,2,687,213,705,229
457,2,843,206,956,289
457,2,925,211,962,221
457,2,926,212,966,248
457,2,947,209,1023,306
458,2,530,224,995,658
458,1,199,203,355,583
458,1,503,213,535,271
458,2,0,271,222,472
458,2,309,251,392,348
458,2,347,246,427,318
458,2,377,235,449,304
458,2,499,219,566,269
458,2,567,209,810,340
458,2,577,195,746,319
458,2,579,230,597,256
459,1,855,145,940,210
459,2,0,101,174,221
459,2,125,92,988,643
459,2,199,105,384,214
459,2,538,110,695,202
459,2,649,111,804,186
459,2,695,94,1023,411
460,1,335,920,430,1016
460,1,284,938,343,1023
460,1,548,929,597,1023
460,1,774,914,797,1023
460,2,277,904,526,1023
460,2,587,920,784,1020
461,1,0,79,88,394
461,1,158,108,198,186
461,1,197,115,226,156
461,1,241,109,260,150
461,1,259,103,295,146
461,1,301,113,338,144
461,1,342,100,387,147
461,1,391,116,412,142
461,1,453,112,483,144
461,1,510,124,538,147
461,1,565,124,591,154
461,1,590,124,623,161
461,1,633,119,649,156
461,1,648,54,780,266
461,1,654,108,675,153
461,1,840,124,866,144
461,1,866,137,916,227
461,1,969,92,1023,235
461,2,36,132,990,616
461,2,491,151,1023,348
461,2,757,138,990,231
462,1,356,296,616,723
462,2,506,293,610,337
462,2,687,296,946,435
463,2,145,21,1000,693
463,1,818,0,923,236
463,1,896,8,1023,439
464,2,0,502,204,674
464,1,46,468,80,534
464,1,62,464,91,540
464,1,95,491,120,544
464,1,96,465,167,552
464,1,138,477,180,565
464,1,186,491,221,591
464,1,241,474,263,584
464,1,437,482,451,534
464,1,449,486,478,525
464,1,648,476,672,529
464,1,659,472,684,548
464,1,676,481,695,530
464,1,686,488,717,548
464,1,697,477,720,532
464,1,720,469,747,546
464,1,736,461,791,581
464,1,776,480,841,641
464,1,815,469,880,642
464,2,560,482,582,504
464,2,584,468,662,559
464,2,990,455,1023,566
465,1,774,266,826,366
465,1,829,268,876,391
465,2,64,286,339,369
465,2,418,285,600,367
465,2,597,293,698,367
466,2,606,331,761,554
466,1,314,362,341,415
466,1,439,369,451,410
466,1,460,362,479,410
466,1,474,369,484,426
466,1,484,366,508,429
466,2,220,364,330,423
466,2,336,368,435,408
466,2,446,373,540,428
466,2,526,359,567,423
466,2,581,371,635,423
466,2,622,377,679,416
467,2,62,108,1001,637
467,1,0,75,32,115
467,1,153,94,174,136
467,1,163,99,200,143
467,1,247,83,296,136
467,1,271,78,380,286
467,1,481,89,541,207
467,1,531,86,580,148
467,1,610,89,653,132
467,1,659,98,683,128
467,1,683,103,705,128
467,1,799,176,863,221
467,1,911,110,978,298
467,2,0,141,565,446
468,2,11,274,553,674
468,1,62,158,236,325
468,1,237,412,372,544
468,1,256,418,320,480
469,1,0,40,545,681
469,1,803,0,1022,682
469,2,0,0,1023,682
470,1,183,231,547,986
470,2,543,587,757,890
470,1,0,184,154,1023
470,1,76,400,123,449
470,1,555,389,631,613
470,2,31,353,216,451
470,2,38,344,195,375
470,2,76,441,209,752
470,2,83,339,201,355
470,2,574,311,767,464
470,2,581,327,647,382
471,1,267,0,606,393
471,1,588,394,617,593
471,1,666,371,746,588
471,1,734,257,767,490
471,2,0,0,603,714
471,2,619,449,767,565
472,1,2,455,87,679
472,1,4,378,88,507
472,1,6,335,44,385
472,1,65,303,106,361
472,1,118,325,259,615
472,1,174,311,241,378
472,1,223,319,274,408
472,1,638,311,668,351
472,1,668,297,731,408
472,1,727,313,781,446
472,1,746,355,796,497
472,1,799,308,871,516
472,1,901,299,957,426
472,1,935,293,989,445
472,2,795,294,922,394
473,2,428,138,896,434
473,1,353,186,372,239
473,1,394,166,426,265
473,1,438,153,469,252
473,2,26,181,198,240
474,1,21,24,115,355
474,2,78,57,889,687
474,2,970,88,1023,193
475,1,819,278,943,447
475,2,119,358,1023,683
475,1,0,195,44,485
475,1,197,185,263,243
475,1,204,295,292,443
475,1,252,157,344,342
475,1,334,156,420,347
475,1,336,248,441,435
475,1,482,274,576,408
475,1,482,154,636,363
475,1,643,290,710,402
475,1,695,216,819,435
475,1,847,205,957,369
475,1,935,224,1022,448
476,1,51,100,487,679
476,2,849,267,980,338
477,1,377,197,511,411
477,2,0,0,1023,680
478,1,142,154,261,302
478,1,0,149,53,410
478,1,37,143,146,364
478,2,110,180,888,536
478,2,725,156,762,197
478,2,736,149,814,172
478,2,766,138,1023,378
478,2,776,164,855,216
478,2,841,149,866,161
479,1,105,202,164,328
479,1,417,310,480,434
479,1,436,411,500,539
479,1,474,253,521,374
479,1,522,269,577,414
479,2,62,0,215,78
479,2,87,90,303,274
479,2,355,115,779,370
479,2,584,37,842,203
480,1,154,214,297,672
480,2,0,263,28,289
480,2,14,266,72,306
480,2,44,257,68,265
480,2,65,263,101,294
480,2,258,255,613,475
481,1,156,171,371,658
481,2,383,150,897,385
481,1,331,91,398,218
481,1,748,122,798,206
481,1,798,120,841,201
481,1,921,147,945,225
481,1,972,155,1023,486
482,1,9,49,582,747
482,2,588,609,812,766
482,2,734,596,833,665
482,2,809,587,979,680
483,1,528,235,619,390
483,1,549,251,737,489
483,1,587,206,622,250
483,1,617,180,694,282
483,1,840,176,872,234
483,1,866,174,935,279
483,1,922,172,962,235
483,1,935,321,977,389
483,1,957,204,1023,359
483,2,195,188,299,246
483,2,424,177,512,231
483,2,492,141,902,364
483,2,1006,184,1021,247
484,1,60,290,135,441
484,1,247,239,301,369
484,1,368,289,476,424
484,1,478,295,577,484
484,1,609,249,671,408
484,1,614,299,619,324
484,1,667,263,689,310
484,1,719,241,741,266
484,1,730,244,757,316
484,1,740,252,775,324
484,1,741,291,835,358
484,2,0,256,163,502
484,2,83,256,222,429
484,2,328,244,579,615
485,1,524,204,567,308
485,2,129,202,332,331
485,1,213,199,254,229
485,1,270,191,303,233
485,1,320,190,352,221
485,1,337,186,407,328
485,1,609,199,638,273
485,1,960,210,1002,299
485,1,996,215,1023,337
486,1,35,279,99,462
486,1,149,271,270,505
486,1,220,278,277,467
486,1,266,318,305,412
486,1,270,284,289,332
486,1,289,275,312,352
486,1,332,272,364,385
486,1,752,278,773,325
486,1,760,276,817,450
486,1,796,279,821,345
486,1,798,259,869,529
486,1,897,256,1022,642
486,2,16,288,163,359
487,2,544,360,1023,558
487,1,5,315,78,522
487,1,826,307,872,371
488,1,552,373,640,426
488,1,690,119,911,687
488,2,233,193,935,666
489,1,718,205,856,619
489,2,908,260,1018,607
489,1,455,205,528,278
490,2,273,217,1023,730
490,1,138,279,220,478
490,1,188,322,238,462
490,1,286,323,320,373
490,1,295,337,320,363
490,1,480,446,657,628
491,1,66,504,174,767
491,1,151,401,211,560
491,2,0,584,99,767
491,2,1,505,88,638
491,2,734,437,1023,767
494,1,782,17,1023,767
494,2,0,95,555,542
494,2,124,112,830,767
494,2,967,99,1023,181
495,1,397,209,542,606
495,2,231,170,1011,603
495,1,544,212,666,623
492,1,515,665,580,762
492,2,127,634,372,747
492,1,574,606,609,713
492,1,610,610,636,712
492,1,641,612,655,699
492,1,657,608,680,699
492,1,680,617,714,738
492,1,715,607,757,755
492,1,766,594,821,754
492,1,816,607,860,743
492,1,876,586,953,762
492,2,0,647,154,762
492,2,364,591,518,700
492,2,492,595,535,659
492,2,531,594,592,642
492,2,534,611,564,647
492,2,704,591,761,634
493,1,871,264,952,550
493,2,0,348,448,656
493,1,0,397,20,480
493,1,19,401,57,463
493,1,64,396,80,437
493,1,686,345,721,440
493,1,714,357,745,460
493,1,760,345,805,469
493,1,946,268,1023,597
493,1,950,302,1006,540
493,2,355,368,457,444
493,2,460,364,586,472
493,2,590,373,603,386
493,2,607,373,617,384
493,2,615,370,652,399
496,1,700,652,909,784
496,2,240,667,437,760
496,2,415,655,510,737
497,1,0,734,45,817
497,1,0,890,48,1022
497,1,15,787,256,1022
497,1,124,750,157,798
497,1,168,794,273,947
497,1,218,764,269,846
497,1,413,702,440,771
497,1,635,700,680,782
497,1,683,688,711,753
497,1,712,689,744,714
497,2,662,709,767,899
498,1,307,47,701,504
498,2,849,18,885,51
498,2,908,28,933,51
499,2,534,381,981,560
499,1,171,434,256,551
499,1,370,240,464,481
499,1,505,168,592,410
499,1,666,235,736,446
499,1,779,170,832,319
499,1,913,176,946,279
500,1,917,545,979,735
500,1,804,552,864,714
500,1,840,547,919,730
500,2,21,607,266,767
500,2,28,584,440,764
500,2,227,588,504,734
500,2,302,579,650,727
500,2,537,579,823,706
500,2,701,570,1023,672
500,2,959,570,1022,618
501,1,809,297,888,526
501,2,306,338,667,509
501,1,360,360,480,511
501,1,390,425,461,516
501,1,477,329,532,504
502,1,161,126,290,446
502,1,276,131,373,318
502,2,385,192,450,247
502,2,424,200,512,270
502,2,494,188,534,246
502,2,522,87,767,671
503,1,445,65,638,581
503,1,640,68,790,535
503,2,0,127,322,679
503,2,44,74,68,110
504,1,662,221,733,348
504,2,16,234,527,647
504,2,261,273,271,293
504,2,267,269,307,292
504,2,301,267,341,293
504,2,334,268,380,289
504,2,402,269,421,288
504,2,462,267,477,287
504,2,556,263,620,290
504,2,619,265,640,292
504,2,629,267,658,285
504,2,632,260,662,272
504,2,708,259,794,294
504,2,755,254,801,278
505,1,378,135,632,720
505,2,17,467,195,641
505,2,394,515,711,629
506,2,1,172,276,417
506,1,122,147,151,187
506,1,474,161,576,226
506,1,631,180,675,250
506,1,675,160,742,308
506,1,748,137,832,203
506,1,899,152,983,244
506,1,960,166,1007,251
506,2,227,121,802,538
506,2,768,155,932,216
506,2,912,208,1023,454
507,1,723,6,849,257
507,2,145,31,940,656
507,1,153,67,166,99
507,1,174,73,183,90
507,1,179,66,195,124
507,2,482,35,654,136
507,2,526,36,1023,349
507,2,914,55,1019,112
508,1,353,367,451,577
508,2,579,179,983,631
509,2,873,344,1023,675
509,1,0,167,77,259
509,1,199,331,258,451
509,1,355,327,382,383
509,1,437,324,458,381
509,1,500,319,531,376
509,1,538,329,566,394
509,1,557,340,640,496
509,1,643,357,690,557
509,1,649,340,767,576
509,1,715,342,745,399
509,1,768,307,794,369
509,1,785,323,817,374
509,2,378,329,444,385
509,2,552,326,591,363
509,2,596,324,670,422
509,2,674,324,769,393
509,2,795,331,833,379
509,2,986,327,1023,356
510,1,33,245,402,619
510,1,337,364,563,585
510,2,0,49,395,382
510,2,403,142,960,359
510,2,903,127,1023,327
511,1,217,359,336,611
511,1,292,348,327,387
511,1,302,387,377,542
511,1,321,332,340,364
511,1,361,340,409,447
511,1,596,305,622,363
511,1,761,438,860,519
511,2,3,351,96,419
511,2,128,361,244,423
511,2,400,371,1022,689
511,2,841,372,1022,481
512,2,0,228,67,318
512,1,814,0,1023,718
513,2,600,356,910,466
513,1,84,275,129,325
513,1,136,264,168,318
513,1,151,278,186,323
513,1,184,264,231,330
513,1,256,270,295,341
513,1,294,272,337,341
513,1,325,295,368,341
513,1,387,279,421,343
513,1,548,335,625,403
513,1,567,259,609,368
513,1,714,305,748,355
513,1,718,272,757,339
513,1,745,263,792,350
513,1,778,236,858,315
513,1,800,304,837,381
513,1,838,283,873,382
513,1,872,303,916,390
513,1,885,354,948,531
513,1,905,229,945,305
513,1,919,259,962,350
513,1,938,270,979,387
513,1,957,163,982,246
513,1,965,218,1012,316
513,1,992,151,1016,217
513,1,1009,138,1023,179
513,2,0,309,188,472
514,2,444,217,611,290
514,1,338,246,456,429
514,1,656,206,691,266
514,1,688,207,716,265
514,1,755,196,809,290
514,1,890,210,921,253
514,1,915,213,936,226
514,1,1000,216,1020,271
514,2,0,244,67,322
514,2,618,212,772,276
514,2,907,219,1011,274
515,2,8,62,187,168
515,1,325,113,764,846
515,2,268,61,530,177
515,2,522,54,847,171
515,2,897,96,1023,168
516,1,403,12,539,168
516,2,64,35,960,730
516,1,277,0,360,119
516,1,925,0,997,257
516,2,0,45,440,408
517,1,487,6,569,161
517,2,114,32,876,554
517,1,106,0,170,167
517,1,422,0,491,125
517,1,860,0,951,81
517,2,0,0,42,73
517,2,26,0,110,113
517,2,216,0,273,14
517,2,288,0,402,17
517,2,474,0,1023,371
517,2,922,47,1023,135
518,1,670,265,853,526
518,2,149,285,433,449
518,2,0,309,67,519
518,2,506,298,545,337
519,1,325,327,400,510
519,1,140,315,165,339
519,1,199,140,222,195
519,1,204,311,229,343
519,1,222,129,251,197
519,1,280,258,305,297
519,1,309,271,330,307
519,1,578,344,646,528
519,1,720,297,787,491
519,1,732,314,801,504
519,1,863,368,922,565
519,2,181,302,322,430
519,2,221,293,303,314
520,1,238,19,357,223
520,2,0,48,373,290
520,2,54,60,945,672
521,1,575,35,803,626
521,2,0,181,53,243
521,2,0,229,303,691
521,2,39,197,156,244
521,2,163,166,432,349
521,2,397,215,445,279
521,2,425,209,468,258
522,1,315,371,455,603
522,1,463,282,643,682
522,2,402,323,768,456
523,1,887,455,915,509
523,1,913,423,952,510
523,1,939,425,964,500
523,1,954,431,975,505
523,2,886,435,1002,486
523,2,965,433,1023,475
524,2,181,175,864,710
524,1,55,204,192,600
524,1,433,222,497,300
524,1,582,229,672,319
524,2,663,252,745,305
524,2,811,235,859,255
524,2,855,266,904,293
524,2,895,240,1023,339
525,2,679,306,781,385
525,1,113,309,290,604
525,1,169,340,260,556
525,1,339,282,441,418
525,1,378,94,443,164
525,1,386,180,444,289
525,1,567,199,629,333
525,1,588,119,633,186
525,2,0,266,16,293
525,2,53,272,69,293
525,2,90,266,130,303
525,2,124,271,150,300
525,2,286,275,298,314
526,1,636,296,743,387
526,2,5,546,241,767
527,1,839,90,965,386
527,2,250,111,759,532
528,1,595,242,721,504
528,2,575,165,948,461
528,1,389,156,407,185
528,1,407,148,478,292
528,1,424,185,618,575
528,1,446,144,491,215
528,1,480,135,562,260
528,1,556,156,593,271
528,1,586,161,629,233
528,1,587,152,607,178
528,1,628,153,676,222
528,1,683,161,734,224
528,1,726,152,794,232
528,1,785,161,807,200
528,1,823,131,938,499
528,1,844,430,1023,575
528,1,894,158,917,194
528,1,953,156,1023,413
528,2,25,0,427,575
529,1,133,396,223,637
529,1,27,404,101,585
529,1,343,391,432,652
529,1,496,431,578,670
529,1,557,405,604,651
529,1,562,377,664,677
529,1,643,470,707,649
529,1,707,416,753,486
529,1,744,418,771,488
529,1,776,420,787,468
529,1,888,430,945,580
529,1,973,402,1023,521
529,2,877,495,1023,684
530,2,128,250,949,553
530,1,28,226,133,546
530,1,73,220,225,590
530,1,400,186,462,321
530,1,645,218,714,284
530,1,722,193,807,299
530,2,0,266,41,393
530,2,196,220,382,364
530,2,357,220,584,341
530,2,652,196,837,303
530,2,883,185,1023,329
531,1,113,228,180,427
531,1,188,302,212,355
531,1,214,299,232,344
531,1,238,276,287,412
531,1,308,286,331,364
531,1,323,311,349,364
531,2,860,344,990,450
532,1,188,436,283,763
532,2,233,443,252,463
532,2,262,443,278,462
532,2,270,493,570,737
532,2,280,455,298,490
532,2,287,455,340,506
532,2,450,451,532,493
533,1,318,146,661,479
533,2,92,279,784,533
534,1,35,221,126,500
534,1,101,242,149,471
534,1,126,245,181,458
534,1,179,253,249,447
534,1,291,270,356,420
534,1,399,253,430,314
534,1,698,240,772,373
534,1,772,261,829,426
534,1,814,249,848,411
534,1,840,245,884,435
534,1,884,211,966,447
534,1,962,215,1021,466
534,2,314,236,802,629
535,1,84,263,160,360
535,2,49,249,971,596
535,1,1,265,32,356
535,1,55,272,85,344
535,1,244,248,330,339
535,1,324,245,363,336
535,1,357,247,400,335
535,1,388,254,412,290
535,2,44,259,247,418
536,1,248,92,850,807
536,2,312,184,1023,621
537,2,16,238,939,579
537,1,0,0,105,270
537,1,95,27,134,258
537,1,376,97,487,274
537,1,728,218,748,265
537,1,784,232,804,267
537,1,942,280,1002,343
537,2,115,45,182,122
537,2,818,243,898,282
537,2,872,254,894,272
537,2,898,262,910,272
537,2,914,360,1023,464
538,1,556,8,721,601
538,2,291,57,486,140
538,1,0,36,46,152
538,1,51,35,81,147
538,1,80,38,112,147
538,2,0,78,51,129
538,2,953,123,987,158
538,2,1003,123,1022,185
539,2,264,201,762,529
539,1,647,280,764,520
539,2,0,376,7,410
539,2,52,375,160,414
540,1,0,123,39,483
540,1,39,89,110,214
540,1,124,115,150,219
540,1,135,102,187,230
540,1,188,124,198,177
540,1,523,86,558,214
540,1,542,63,632,220
540,2,0,200,156,326
540,2,27,124,1022,553
541,2,58,44,961,707
541,1,0,67,76,282
541,1,22,60,56,120
541,1,71,42,141,168
541,1,220,49,324,173
541,1,428,57,448,86
541,1,677,42,693,56
541,1,704,36,718,56
541,1,920,53,974,240
541,2,48,53,450,275
541,2,806,37,1023,172
542,1,419,312,488,453
542,2,342,389,715,596
542,1,217,277,234,354
542,1,250,266,278,300
542,1,278,337,326,557
542,1,341,382,376,421
542,1,603,282,641,382
542,1,648,289,684,391
542,2,12,485,190,672
542,2,15,330,281,490
542,2,17,633,519,752
542,2,57,352,559,556
542,2,134,278,257,343
542,2,225,273,360,350
542,2,281,579,744,745
542,2,298,277,470,350
542,2,396,278,596,375
542,2,493,282,673,383
542,2,625,280,735,385
542,2,689,494,749,593
543,1,515,411,894,652
543,1,629,151,797,467
543,1,646,216,713,388
543,1,756,192,865,472
543,1,961,228,1023,476
543,2,0,5,548,654
543,2,479,270,496,284
543,2,490,241,664,379
544,1,354,112,569,611
544,2,862,415,917,445
545,1,773,677,817,739
545,1,965,686,1023,767
545,2,627,713,883,767
546,1,665,122,698,161
546,1,690,119,719,156
546,2,67,153,997,697
547,1,0,65,101,452
547,1,97,52,184,215
547,1,264,85,327,194
547,1,372,78,424,189
547,2,121,62,778,596
547,2,290,67,442,191
547,2,751,110,824,186
548,1,780,73,903,443
548,2,172,73,774,591
